timestamp,F3
499037,185.7853
499041,160.3985
499045,129.242
499049,205.0178
499053,113.4714
499057,171.5533
499061,164.245
499065,123.4722
499069,194.2476
499073,105.3937
499077,168.0915
499081,164.245
499084,112.7021
499088,198.4787
499092,121.1643
499096,161.1678
499100,166.5529
499104,120.0104
499108,200.0173
499112,118.0871
499116,157.706
499120,166.9375
499124,97.70077
499128,177.7077
499132,109.6249
499136,153.8595
499140,172.3226
499144,107.317
499148,196.1708
499152,121.549
499156,146.1665
499160,170.0147
499164,93.46963
499168,178.0923
499172,111.9328
499176,129.242
499180,169.6301
499184,103.0858
499188,190.0165
499192,133.0884
499196,145.3972
499200,179.6309
499204,94.62358
499208,175.0152
499211,116.9332
499215,127.3187
499219,181.5542
499223,98.47006
499227,181.1695
499231,136.5503
499235,124.6262
499239,173.0919
499243,95.00823
499247,174.2459
499251,132.3191
499255,123.8569
499259,183.8621
499263,94.62358
499267,175.3998
499271,138.8582
499275,116.1639
499279,188.4779
499283,101.5473
499287,168.8608
499291,140.3968
499295,105.3937
499299,186.9393
499303,101.5473
499307,165.3989
499311,142.32
499315,105.3937
499319,183.0928
499323,99.62401
499327,165.3989
499331,160.0139
499335,112.7021
499338,191.555
499342,105.0091
499346,151.1669
499350,153.0902
499354,105.7784
499358,199.248
499362,111.9328
499366,153.0902
499370,163.8603
499374,102.3166
499378,184.6314
499382,113.856
499386,153.8595
499390,175.7844
499394,118.4718
499398,204.2485
499402,127.3187
499406,152.7055
499410,177.323
499414,103.4705
499418,183.8621
499422,115.01
499426,134.627
499430,165.3989
499434,92.31568
499438,180.7849
499442,123.8569
499446,141.9354
499450,173.4766
499454,91.93104
499458,175.0152
499462,115.7793
499465,121.549
499469,169.6301
499473,82.31482
499477,165.0143
499481,111.1635
499485,105.7784
499489,169.6301
499493,104.2398
499497,187.7086
499501,143.8586
499505,133.4731
499509,195.0169
499513,100.3933
499517,176.5537
499521,148.0897
499525,128.8573
499529,193.0936
499533,105.3937
499537,180.0156
499541,158.0906
499545,131.1652
499549,206.5563
499553,117.3178
499557,182.3235
499561,168.4761
499565,140.0121
499569,213.48
499573,124.2415
499577,188.8625
499581,178.0923
499585,134.2424
499589,219.2498
499592,138.4735
499596,190.4011
499600,176.5537
499604,118.8564
499608,201.1713
499612,122.3183
499616,170.3994
499620,171.5533
499624,113.856
499628,202.7099
499632,133.4731
499636,182.3235
499640,196.9401
499644,130.7806
499648,213.8647
499652,140.0121
499656,171.938
499660,195.7862
499664,139.6275
499668,225.7888
499672,151.5516
499676,173.8612
499680,208.4796
499684,134.627
499688,221.173
499692,157.706
499696,180.7849
499700,228.0967
499704,151.1669
499708,235.0203
499712,174.6305
499716,180.4002
499719,228.866
499723,155.0134
499727,237.7129
499731,176.9384
499735,173.4766
499739,218.8651
499743,133.0884
499747,219.2498
499751,181.5542
499755,186.5546
499759,246.1752
499763,156.9367
499767,236.5589
499771,201.9406
499775,182.3235
499779,247.3291
499783,161.9371
499787,231.1739
499791,195.0169
499795,173.8612
499799,252.3295
499803,163.4757
499807,233.4818
499811,218.0958
499815,187.3239
499819,254.6374
499823,163.8603
499827,229.2506
499831,217.7112
499835,182.7081
499839,257.33
499843,173.8612
499846,235.0203
499850,222.7116
499854,171.1687
499858,247.7138
499862,168.8608
499866,226.1734
499870,248.8677
499874,336.9522
499878,512.3521
499882,472.3486
499886,566.2029
499890,566.2029
499894,446.9618
499898,486.1959
499902,399.2653
499906,433.4991
499910,423.1136
499914,290.0251
499918,328.49
